arm,d,R,seed,method,blocks_1e-3,final_gap,sup_w2sq,mom_overhead_pct,spectral_gap,mono_violation,max_map_defect,slope_std,slope_acc
gauss-d2,2,32,1,std,2849,9.989922009122874e-05,906.1017488626424,0.0,0.002160766656413475,,,,
gauss-d2,2,32,1,acc,118,8.500081390272647e-05,906.1017488626424,95.37975564329055,,,,,
gauss-d2,2,32,2,std,2852,9.997816152866601e-05,949.1842607603373,0.0,0.0021668312142408227,,,,
gauss-d2,2,32,2,acc,118,8.347533153107642e-05,949.1842607603373,95.40351872946407,,,,,
gauss-d2,2,32,3,std,2852,9.999886443620883e-05,951.5956456148928,0.0,0.002167304347885855,,,,
gauss-d2,2,32,3,acc,118,8.342339476647906e-05,951.5956456148928,95.32856725239891,,,,,
gauss-d2,2,32,4,std,2851,9.98850452145119e-05,939.2197461066824,0.0,0.0021661818157678596,,,,
gauss-d2,2,32,4,acc,118,8.372749870212345e-05,939.2197461066824,95.35136893471012,,,,,
gauss-d2,2,32,5,std,2850,9.986491763759771e-05,919.0720059290494,0.0,0.002162947984341186,,,,
gauss-d2,2,32,5,acc,118,8.441318584019586e-05,919.0720059290494,95.34013842048988,,,,,
gauss-d2,2,32,6,std,2852,9.99615733382718e-05,947.2961417486121,0.0,0.0021663733648243457,,,,
gauss-d2,2,32,6,acc,118,8.351807458501642e-05,947.2961417486121,95.32470412089704,,,,,
gauss-d2,2,32,7,std,2850,9.996556625664274e-05,911.2249998567833,0.0,0.0021612882940340522,,,,
gauss-d2,2,32,7,acc,118,8.47534512475618e-05,911.2249998567833,94.26229757281583,,,,,
gauss-d2,2,32,8,std,2849,9.984875989108195e-05,902.3576133598032,0.0,0.0021602854193998886,,,,
gauss-d2,2,32,8,acc,118,8.519494743565101e-05,902.3576133598032,94.29230537457371,,,,,
gauss-d2,2,32,9,std,2852,9.998226305274124e-05,949.7046542403964,0.0,0.002167261985519159,,,,
gauss-d2,2,32,9,acc,118,8.346491646286577e-05,949.7046542403964,94.25171402942203,,,,,
gauss-d2,2,32,10,std,2852,9.981150317625934e-05,952.7390132644697,0.0,0.0021681029410140686,,,,
gauss-d2,2,32,10,acc,118,8.340133859226391e-05,952.7390132644697,94.2452570515314,,,,,
gauss-d2,2,32,11,std,2851,9.989139788300037e-05,939.7934170766979,0.0,0.0021653801859904324,,,,
gauss-d2,2,32,11,acc,118,8.370938254317374e-05,939.7934170766979,94.287380360764,,,,,
gauss-d2,2,32,12,std,2849,9.990409034786596e-05,906.4869793854662,0.0,0.0021607776970020095,,,,
gauss-d2,2,32,12,acc,118,8.498234578518254e-05,906.4869793854662,94.30203576288187,,,,,
gauss-d2,2,32,13,std,2850,9.981642021912943e-05,915.0686691598114,0.0,0.0021624511099466695,,,,
gauss-d2,2,32,13,acc,118,8.458316405954638e-05,915.0686691598114,94.26897161478212,,,,,
gauss-d2,2,32,14,std,2852,9.995463181665214e-05,946.5733803613343,0.0,0.002166771738611751,,,,
gauss-d2,2,32,14,acc,118,8.35362516883563e-05,946.5733803613343,94.24229865835822,,,,,
gauss-d2,2,32,15,std,2850,9.985718120311508e-05,918.3919901842215,0.0,0.0021625463560170843,,,,
gauss-d2,2,32,15,acc,118,8.443993136213884e-05,918.3919901842215,94.27244368304949,,,,,
gauss-d2,2,32,16,std,2851,9.99248271501621e-05,943.2781973848151,0.0,0.0021658700450447282,,,,
gauss-d2,2,32,16,acc,118,8.3616192981412e-05,943.2781973848149,94.27662974277706,,,,,
gauss-d2,2,32,17,std,2852,9.982493906412343e-05,954.2848623666478,0.0,0.002167708205875726,,,,
gauss-d2,2,32,17,acc,118,8.336889562055895e-05,954.2848623666475,94.36840420371963,,,,,
gauss-d2,2,32,18,std,2851,9.994533586626421e-05,926.0530977260233,0.0,0.0021635253476222998,,,,
gauss-d2,2,32,18,acc,118,8.41438922442525e-05,926.0530977260233,94.30943116714133,,,,,
gauss-d2,2,32,19,std,2850,9.993079482062406e-05,908.5137598446858,0.0,0.0021608382568034405,,,,
gauss-d2,2,32,19,acc,118,8.488194528398149e-05,908.5137598446858,94.28682479285135,,,,,
gauss-d2,2,32,20,std,2851,9.991054416720255e-05,941.7742961208273,0.0,0.002165834589546499,,,,
gauss-d2,2,32,20,acc,118,8.365556309876052e-05,941.7742961208273,94.25266156445466,,,,,
gauss-d2,2,32,21,std,2851,9.98296093369308e-05,933.6134638520145,0.0,0.0021648261256080746,,,,
gauss-d2,2,32,21,acc,118,8.389085891496485e-05,933.6134638520145,94.32524551246188,,,,,
gauss-d2,2,32,22,std,2852,9.981399982770915e-05,952.9230963376609,0.0,0.002167254901678849,,,,
gauss-d2,2,32,22,acc,118,8.339525700500061e-05,952.9230963376609,94.25690013427798,,,,,
gauss-d2,2,32,23,std,2851,9.980585946443334e-05,931.3142798588814,0.0,0.002163974995290528,,,,
gauss-d2,2,32,23,acc,118,8.396362889047382e-05,931.3142798588814,94.2461715190112,,,,,
gauss-d2,2,32,24,std,2852,9.993620805464655e-05,944.5132761052641,0.0,0.002165898308436329,,,,
gauss-d2,2,32,24,acc,118,8.358530953064824e-05,944.5132761052641,94.3470471267381,,,,,
gauss-d2,2,32,25,std,2852,9.986350242873962e-05,959.0471824029707,0.0,0.002168238483082905,,,,
gauss-d2,2,32,25,acc,118,8.327979485286963e-05,959.0471824029707,94.30530725367434,,,,,
gauss-d2,2,32,26,std,2852,9.999962693045712e-05,951.6503091019675,0.0,0.0021668855150654208,,,,
gauss-d2,2,32,26,acc,118,8.342151243621865e-05,951.6503091019675,94.29270113467751,,,,,
gauss-d2,2,32,27,std,2852,9.997264086801169e-05,948.5542204560102,0.0,0.0021664011079456555,,,,
gauss-d2,2,32,27,acc,118,8.348944685043075e-05,948.5542204560102,94.27305405319174,,,,,
gauss-d2,2,32,28,std,2850,9.997988157123966e-05,912.4136427752516,0.0,0.00216245126929113,,,,
gauss-d2,2,32,28,acc,118,8.470130377825728e-05,912.4136427752516,94.26390899131914,,,,,
gauss-d2,2,32,29,std,2851,9.98877022288739e-05,939.4216581286366,0.0,0.0021657779220798134,,,,
gauss-d2,2,32,29,acc,118,8.37199060585575e-05,939.4216581286366,94.27387298701862,,,,,
gauss-d2,2,32,30,std,2851,9.992557277175261e-05,943.3757153008347,0.0,0.0021658718964015877,,,,
gauss-d2,2,32,30,acc,118,8.36141563163497e-05,943.3757153008347,94.24802523929506,,,,,
gauss-d2,2,32,31,std,2852,9.984864232618837e-05,957.2275263176842,0.0,0.0021681997198389905,,,,
gauss-d2,2,32,31,acc,118,8.331340713027546e-05,957.2275263176842,94.26040904322795,,,,,
gauss-d2,2,32,32,std,2851,9.985052736082717e-05,935.6580750220759,0.0,0.002164877127369918,,,,
gauss-d2,2,32,32,acc,118,8.38281268330382e-05,935.6580750220759,94.25674550277337,,,,,
gauss-d2,2,32,33,std,2851,9.98527680771983e-05,935.8555844680835,0.0,0.0021644834527442263,,,,
gauss-d2,2,32,33,acc,118,8.382148422776854e-05,935.8555844680835,94.31085114541541,,,,,
gauss-d2,2,32,34,std,2850,9.999427144400698e-05,913.5506976597507,0.0,0.0021624848019627346,,,,
gauss-d2,2,32,34,acc,118,8.464933685607516e-05,913.5506976597507,94.27287022356293,,,,,
gauss-d2,2,32,35,std,2851,9.991182334054272e-05,941.9040133866336,0.0,0.0021654304655060164,,,,
gauss-d2,2,32,35,acc,118,8.365200973192884e-05,941.9040133866336,94.30258803646349,,,,,
gauss-d2,2,32,36,std,2852,9.993920265258943e-05,944.8534737796845,0.0,0.002166317319844556,,,,
gauss-d2,2,32,36,acc,118,8.357725621284395e-05,944.8534737796845,94.26105626688647,,,,,
gauss-d2,2,32,37,std,2851,9.998791610132084e-05,929.9715714895871,0.0,0.002164018228539408,,,,
gauss-d2,2,32,37,acc,118,8.40080808561048e-05,929.9715714895871,94.29800949336634,,,,,
gauss-d2,2,32,38,std,2852,9.999471875964117e-05,951.0770003283521,0.0,0.002166873095274658,,,,
gauss-d2,2,32,38,acc,118,8.343366728160405e-05,951.0770003283521,94.30009999843436,,,,,
gauss-d2,2,32,39,std,2851,9.986968548685027e-05,937.5471063511787,0.0,0.0021649238668137527,,,,
gauss-d2,2,32,39,acc,118,8.377182355907495e-05,937.5471063511787,94.2950348833867,,,,,
gauss-d2,2,32,40,std,2851,9.996426180492596e-05,927.7875908582708,0.0,0.002163961585111338,,,,
gauss-d2,2,32,40,acc,118,8.408292494326702e-05,927.7875908582708,94.30231955062114,,,,,
gauss-d2,2,32,41,std,2850,9.990231904474615e-05,922.3576989463794,0.0,0.0021642068338840084,,,,
gauss-d2,2,32,41,acc,118,8.428592861434506e-05,922.3576989463794,94.2636775151793,,,,,
gauss-d2,2,32,42,std,2851,9.992108743000182e-05,942.9082413735224,0.0,0.0021658607601105404,,,,
gauss-d2,2,32,42,acc,118,8.36264360051988e-05,942.9082413735224,94.26890107087618,,,,,
gauss-d2,2,32,43,std,2852,9.985411468157318e-05,957.8362974886795,0.0,0.0021677835641353426,,,,
gauss-d2,2,32,43,acc,118,8.330092184397932e-05,957.8362974886795,94.26887936614222,,,,,
gauss-d2,2,32,44,std,2852,9.999197883380981e-05,950.7887726889743,0.0,0.002167286774511682,,,,
gauss-d2,2,32,44,acc,118,8.344049186149657e-05,950.7887726889743,94.30970622480086,,,,,
gauss-d2,2,32,45,std,2851,9.987573319795648e-05,938.1602254109165,0.0,0.002164938626910274,,,,
gauss-d2,2,32,45,acc,118,8.37542835279443e-05,938.1602254109165,94.29263614282344,,,,,
gauss-d2,2,32,46,std,2852,9.984639165254959e-05,956.9480558197984,0.0,0.0021681938508614994,,,,
gauss-d2,2,32,46,acc,118,8.331857798607976e-05,956.9480558197984,94.2507837879234,,,,,
gauss-d2,2,32,47,std,2850,9.991492124664797e-05,923.3638554155757,0.0,0.0021630657821952977,,,,
gauss-d2,2,32,47,acc,118,8.424382903012874e-05,923.3638554155757,94.30530118282655,,,,,
gauss-d2,2,32,48,std,2851,9.983602540932987e-05,934.2106201773593,0.0,0.0021644429290390067,,,,
gauss-d2,2,32,48,acc,118,8.387148008342192e-05,934.2106201773593,94.3435306271998,,,,,
gauss-d2,2,32,49,std,2851,9.983763307918475e-05,934.3694852384632,0.0,0.0021644468193454318,,,,
gauss-d2,2,32,49,acc,118,8.386664327882098e-05,934.3694852384632,94.26768882890534,,,,,
gauss-d10,10,2,0,std,8,6.39065931851948e-05,0.3536809771395849,0.0,0.5551234523984944,,,,
gauss-d10,10,2,0,acc,6,1.740397875894751e-05,0.35368097713958485,94.77811886884622,,,,,
gauss-d10,10,2,1,std,13,8.670936535323375e-05,1.3976281751651412,0.0,0.4839067063854305,,,,
gauss-d10,10,2,1,acc,7,4.9495719922132745e-05,1.3976281751651412,94.86355461647686,,,,,
gauss-d10,10,2,2,std,11,9.655227404481152e-05,0.6079003270093425,0.0,0.48730698678848405,,,,
gauss-d10,10,2,2,acc,7,3.682193867217141e-05,0.6079003270093429,94.84848948198608,,,,,
gauss-d10,10,2,3,std,13,8.223075511830219e-05,1.1779199737709158,0.0,0.477820635847361,,,,
gauss-d10,10,2,3,acc,7,4.585884219330333e-05,1.1779199737709158,94.84231485891264,,,,,
gauss-d10,10,2,4,std,12,7.912230203609961e-05,0.9644168998313067,0.0,0.4958537206157556,,,,
gauss-d10,10,2,4,acc,7,4.671030513933569e-05,0.9644168998313069,94.82126992463466,,,,,
gauss-d10,10,2,5,std,7,7.762692138165665e-05,0.2665365443312406,0.0,0.6307159484819054,,,,
gauss-d10,10,2,5,acc,5,1.0534705718585449e-05,0.26653654433124047,94.81980123013993,,,,,
gauss-d10,10,2,6,std,13,8.171466407159487e-05,1.1912607541129696,0.0,0.47907059066506225,,,,
gauss-d10,10,2,6,acc,7,4.71052753310523e-05,1.1912607541129698,94.76886595712232,,,,,
gauss-d10,10,2,7,std,12,8.98451857736883e-05,0.9782763573714282,0.0,0.48974431584517963,,,,
gauss-d10,10,2,7,acc,7,4.670835705074478e-05,0.9782763573714284,94.78108114060083,,,,,
gauss-d10,10,2,8,std,12,8.834142129542536e-05,0.9324442266708812,0.0,0.48833015695228693,,,,
gauss-d10,10,2,8,acc,7,4.615340071408201e-05,0.9324442266708812,94.85650395100829,,,,,
gauss-d10,10,2,9,std,12,9.39334324245829e-05,1.0904272261086263,0.0,0.4933908927982887,,,,
gauss-d10,10,2,9,acc,7,4.915936268715907e-05,1.0904272261086254,94.73979561208454,,,,,
gauss-d10,10,2,10,std,8,8.165343956043236e-05,0.3916153479628729,0.0,0.5997072236394364,,,,
gauss-d10,10,2,10,acc,6,1.6800063002883562e-05,0.39161534796287323,94.81236906396661,,,,,
gauss-d10,10,2,11,std,12,6.729465168259969e-05,0.83092634040666,0.0,0.49566752615404824,,,,
gauss-d10,10,2,11,acc,7,4.230058946385243e-05,0.8309263404066602,94.78963289969795,,,,,
gauss-d10,10,2,12,std,10,6.992005677485753e-05,0.4952416845522756,0.0,0.5295343226453543,,,,
gauss-d10,10,2,12,acc,7,2.585412889304637e-05,0.49524168455227535,94.818765464476,,,,,
gauss-d10,10,2,13,std,8,9.386065594766961e-05,0.5230351672407999,0.0,0.6889459894514828,,,,
gauss-d10,10,2,13,acc,6,1.7375164675219237e-05,0.5230351672408,94.81384335848591,,,,,
gauss-d10,10,2,14,std,12,7.488719976100429e-05,0.6922146604120927,0.0,0.481070957597193,,,,
gauss-d10,10,2,14,acc,7,4.070972890236821e-05,0.6922146604120928,94.77458966541604,,,,,
gauss-d10,10,2,15,std,8,6.655564711914629e-05,0.22126953477760816,0.0,0.563533372720165,,,,
gauss-d10,10,2,15,acc,6,1.1616961056400631e-05,0.22126953477760797,94.73049019371794,,,,,
gauss-d10,10,2,16,std,10,9.242476065581886e-05,0.4912460369059588,0.0,0.5098006328204757,,,,
gauss-d10,10,2,16,acc,7,2.884545068540383e-05,0.49124603690595847,94.7816775822075,,,,,
gauss-d10,10,2,17,std,13,8.730531501074202e-05,1.2244431997793517,0.0,0.47701838449132516,,,,
gauss-d10,10,2,17,acc,7,4.5264819362227595e-05,1.2244431997793515,94.80961338354003,,,,,
gauss-d10,10,2,18,std,13,8.174650474105487e-05,1.2011551721799671,0.0,0.47933845363460403,,,,
gauss-d10,10,2,18,acc,7,4.70844369447377e-05,1.2011551721799671,94.82528643980936,,,,,
gauss-d10,10,2,19,std,9,7.448422873497192e-05,0.337505938025442,0.0,0.5400644873255198,,,,
gauss-d10,10,2,19,acc,6,1.8655415861747033e-05,0.3375059380254424,94.83138454875484,,,,,
gauss-d10,10,2,20,std,12,9.242567460496232e-05,0.9318737098208996,0.0,0.48569155398354885,,,,
gauss-d10,10,2,20,acc,7,4.571451800288482e-05,0.9318737098208992,94.80205590034883,,,,,
gauss-d10,10,2,21,std,11,9.185856241416935e-05,0.7657767841818908,0.0,0.5048677534983335,,,,
gauss-d10,10,2,21,acc,7,4.03757357159289e-05,0.7657767841818905,94.79244631984473,,,,,
gauss-d10,10,2,22,std,12,7.744213208574602e-05,0.8951265871840018,0.0,0.49273840790302914,,,,
gauss-d10,10,2,22,acc,7,4.4873700767849065e-05,0.8951265871840021,94.79847759423728,,,,,
gauss-d10,10,2,23,std,12,8.946993561702612e-05,0.8355024334936296,0.0,0.48140848170051903,,,,
gauss-d10,10,2,23,acc,7,4.356054176317848e-05,0.8355024334936296,94.72191029767748,,,,,
gauss-d10,10,2,24,std,10,8.510669169049598e-05,0.35292334659108815,0.0,0.4938729103358552,,,,
gauss-d10,10,2,24,acc,7,2.5425794355075297e-05,0.3529233465910883,94.81618302871813,,,,,
gauss-d10,10,2,25,std,13,7.555581765377909e-05,1.2739096546128346,0.0,0.4854689883882774,,,,
gauss-d10,10,2,25,acc,7,4.972844486750901e-05,1.2739096546128348,94.73766801611555,,,,,
gauss-d10,10,2,26,std,13,7.865541876810553e-05,1.089713464614843,0.0,0.4762775502299865,,,,
gauss-d10,10,2,26,acc,7,4.538431154026106e-05,1.0897134646148425,94.77430032863283,,,,,
gauss-d10,10,2,27,std,8,9.292579497104194e-05,0.3684206000713127,0.0,0.5805909878601326,,,,
gauss-d10,10,2,27,acc,6,1.6994987732291134e-05,0.36842060007131255,94.69312014481012,,,,,
gauss-d10,10,2,28,std,10,9.950746119282092e-05,0.6877885215764898,0.0,0.5286872033517244,,,,
gauss-d10,10,2,28,acc,7,3.4193215666209313e-05,0.6877885215764898,94.77348760866944,,,,,
gauss-d10,10,2,29,std,13,7.475139053211972e-05,1.0632087541596527,0.0,0.477177408246144,,,,
gauss-d10,10,2,29,acc,7,4.540717302105659e-05,1.0632087541596527,94.80460692965728,,,,,
gauss-d10,10,2,30,std,12,7.198303171570628e-05,0.6874506781600709,0.0,0.4822816709322034,,,,
gauss-d10,10,2,30,acc,7,3.9951768531655644e-05,0.687450678160071,94.78650653918304,,,,,
gauss-d10,10,2,31,std,13,7.040337969573408e-05,1.2011928800212077,0.0,0.4860892578896545,,,,
gauss-d10,10,2,31,acc,7,4.9714931778945456e-05,1.2011928800212082,94.816137997632,,,,,
gauss-d10,10,2,32,std,12,9.095447696843485e-05,1.015858109464602,0.0,0.4915201147125597,,,,
gauss-d10,10,2,32,acc,7,4.80590791030279e-05,1.0158581094646024,94.81302427125992,,,,,
gauss-d10,10,2,33,std,12,8.314650725582773e-05,0.7399572067009448,0.0,0.47912435590783686,,,,
gauss-d10,10,2,33,acc,7,4.200083846977631e-05,0.7399572067009457,94.73096413422026,,,,,
gauss-d10,10,2,34,std,8,7.579544202378884e-05,0.39800396869902704,0.0,0.6083276037015698,,,,
gauss-d10,10,2,34,acc,6,1.638940743337715e-05,0.39800396869902666,94.81858147378487,,,,,
gauss-d10,10,2,35,std,9,8.146094955239618e-05,0.5603763353075566,0.0,0.5744489346154598,,,,
gauss-d10,10,2,35,acc,6,2.429367000836497e-05,0.5603763353075568,94.81380600742816,,,,,
gauss-d10,10,2,36,std,13,8.062975278799573e-05,1.1851510222059396,0.0,0.4793109170308984,,,,
gauss-d10,10,2,36,acc,7,4.7038148171152925e-05,1.1851510222059396,94.60584850981087,,,,,
gauss-d10,10,2,37,std,13,8.252473379511752e-05,1.2902188939047698,0.0,0.4821686120840657,,,,
gauss-d10,10,2,37,acc,7,4.8351638535921185e-05,1.29021889390477,94.7788395803491,,,,,
gauss-d10,10,2,38,std,12,8.756830619208136e-05,0.8510783115175828,0.0,0.48379815680278304,,,,
gauss-d10,10,2,38,acc,7,4.427147379658017e-05,0.8510783115175827,94.84725973138583,,,,,
gauss-d10,10,2,39,std,11,9.434832670529593e-05,0.6264472859570609,0.0,0.4909890578252666,,,,
gauss-d10,10,2,39,acc,7,3.7426392654359125e-05,0.6264472859570605,94.69537637179258,,,,,
gauss-d10,10,2,40,std,11,7.778195033234416e-05,0.6145478745450779,0.0,0.5013519751580424,,,,
gauss-d10,10,2,40,acc,7,3.533439959009392e-05,0.6145478745450778,94.72777639090658,,,,,
gauss-d10,10,2,41,std,12,6.730672795173545e-05,0.7498513915980042,0.0,0.4907550880598282,,,,
gauss-d10,10,2,41,acc,7,4.1196657738548295e-05,0.7498513915980044,94.80499239831252,,,,,
gauss-d10,10,2,42,std,12,9.220032760833013e-05,1.0208326977995517,0.0,0.49080603529404404,,,,
gauss-d10,10,2,42,acc,7,4.7732532007960346e-05,1.0208326977995514,94.8683107979408,,,,,
gauss-d10,10,2,43,std,12,9.211447288814523e-05,0.859982413567562,0.0,0.4813602396812363,,,,
gauss-d10,10,2,43,acc,7,4.391253470260208e-05,0.8599824135675626,94.83085698878766,,,,,
gauss-d10,10,2,44,std,12,6.81309949333678e-05,0.7672128808078846,0.0,0.49107177329745416,,,,
gauss-d10,10,2,44,acc,7,4.1384457774120364e-05,0.7672128808078842,94.56736923694241,,,,,
gauss-d10,10,2,45,std,11,9.305384483725813e-05,0.5332403344342572,0.0,0.4826118954720018,,,,
gauss-d10,10,2,45,acc,7,3.559943035489032e-05,0.5332403344342579,94.79609349145491,,,,,
gauss-d10,10,2,46,std,11,7.311979587155752e-05,0.6089084552458248,0.0,0.5040746533325748,,,,
gauss-d10,10,2,46,acc,7,3.4251362196515735e-05,0.6089084552458253,94.78802871623988,,,,,
gauss-d10,10,2,47,std,13,7.844930412611192e-05,1.242698444677853,0.0,0.48287127841371913,,,,
gauss-d10,10,2,47,acc,7,4.8914666886216097e-05,1.242698444677853,94.80027397824465,,,,,
gauss-d10,10,2,48,std,13,7.652269813564703e-05,1.0323649304920122,0.0,0.4752267341484564,,,,
gauss-d10,10,2,48,acc,7,4.5234839367037736e-05,1.0323649304920122,94.64624628293902,,,,,
gauss-d10,10,2,49,std,13,8.23413271323892e-05,1.2526651948208636,0.0,0.4810372402081073,,,,
gauss-d10,10,2,49,acc,7,4.8008677255862846e-05,1.2526651948208636,94.71670779093006,,,,,
gauss-d10,10,4,0,std,44,9.026245286553915e-05,4.991908847622586,0.0,0.12969336028371475,,,,
gauss-d10,10,4,0,acc,15,3.219512200150716e-05,4.991908847622586,94.8006231794986,,,,,
gauss-d10,10,4,1,std,47,9.010866455896882e-05,9.189579513608509,0.0,0.13153854492286252,,,,
gauss-d10,10,4,1,acc,15,8.490788634260362e-06,9.189579513608509,94.808235672411,,,,,
gauss-d10,10,4,2,std,45,9.683767486117975e-05,6.637025977968773,0.0,0.1306554684961506,,,,
gauss-d10,10,4,2,acc,15,2.0831374266945165e-05,6.637025977968773,94.62435106340159,,,,,
gauss-d10,10,4,3,std,47,8.89435490025927e-05,8.80919894271543,0.0,0.13138845790064194,,,,
gauss-d10,10,4,3,acc,15,9.405241380226735e-06,8.80919894271543,94.83488738260293,,,,,
gauss-d10,10,4,4,std,46,9.004743020715397e-05,7.432214662288681,0.0,0.13087206627500017,,,,
gauss-d10,10,4,4,acc,15,1.736291691565445e-05,7.432214662288681,94.79772458237608,,,,,
gauss-d10,10,4,5,std,43,9.539546584209392e-05,4.508983411386759,0.0,0.12948723382112684,,,,
gauss-d10,10,4,5,acc,15,3.515104303980328e-05,4.5089834113867555,94.69266850577564,,,,,
gauss-d10,10,4,6,std,47,8.880744727014431e-05,8.804011767544027,0.0,0.1313874269826402,,,,
gauss-d10,10,4,6,acc,15,9.514371418143944e-06,8.804011767544027,94.73283585474081,,,,,
gauss-d10,10,4,7,std,46,9.250048323207818e-05,7.704535107843715,0.0,0.13103293127522192,,,,
gauss-d10,10,4,7,acc,15,1.5416768105232094e-05,7.704535107843715,94.73878616433927,,,,,
gauss-d10,10,4,8,std,46,9.216448321865307e-05,7.622828792762444,0.0,0.13099820893067243,,,,
gauss-d10,10,4,8,acc,15,1.568148839190347e-05,7.622828792762447,94.75768871616481,,,,,
gauss-d10,10,4,9,std,46,9.340175135165094e-05,7.91369358039491,0.0,0.13113045531570622,,,,
gauss-d10,10,4,9,acc,15,1.4710270499500701e-05,7.913693580394906,94.81552449223545,,,,,
gauss-d10,10,4,10,std,44,9.980722432346989e-05,4.898359314729278,0.0,0.12979849177060568,,,,
gauss-d10,10,4,10,acc,15,3.320547211023783e-05,4.8983593147292765,94.73832640456676,,,,,
gauss-d10,10,4,11,std,46,9.847723945390768e-05,7.00467150298368,0.0,0.13084137833752266,,,,
gauss-d10,10,4,11,acc,15,1.9669069759331535e-05,7.004671502983679,94.85528543469765,,,,,
gauss-d10,10,4,12,std,44,9.649839262694353e-05,5.569209175061424,0.0,0.13011515031806617,,,,
gauss-d10,10,4,12,acc,15,2.8708565632868062e-05,5.569209175061422,94.74343614242036,,,,,
gauss-d10,10,4,13,std,43,9.6929181687435e-05,4.856905367619488,0.0,0.1297299723185426,,,,
